id,kota,jamCuaca,kodeCuaca,cuaca,humidity,tempC,tempF,iqa,wind_dir_deg,wind_spd_km_h,pressure_mbar,accessed
Binjai_2023-11-27T00:00:00,Binjai,2023-11-27 00:00:00,1,Cerah Berawan,90,23.0,73.0,48,324,4.1,1012,2023-11-27
Binjai_2023-11-27T06:00:00,Binjai,2023-11-27 06:00:00,60,Hujan Ringan,75,32.0,90.0,38,324,2.2,1009,2023-11-27 06:00:00
Binjai_2023-11-27T12:00:00,Binjai,2023-11-27 12:00:00,63,Hujan Lebat,85,25.0,77.0,26,42,2.7,1009,2023-11-27 12:00:00
Binjai_2023-11-27T18:00:00,Binjai,2023-11-27 18:00:00,3,Berawan,95,24.0,75.0,26,42,4.5,1007,2023-11-27 18:00:00
Bitung_2023-11-27T00:00:00,Bitung,2023-11-27 00:00:00,1,Cerah Berawan,60,27.0,81.0,6,356,5.1,1008,2023-11-27
Bitung_2023-11-27T06:00:00,Bitung,2023-11-27 06:00:00,61,Hujan Sedang,60,32.0,90.0,5,356,4.9,1009,2023-11-27 06:00:00
Bitung_2023-11-27T12:00:00,Bitung,2023-11-27 12:00:00,3,Berawan,95,26.0,79.0,5,21,10.5,1009,2023-11-27 12:00:00
Bitung_2023-11-27T18:00:00,Bitung,2023-11-27 18:00:00,3,Berawan,95,24.0,75.0,5,21,11.8,1008,2023-11-27 18:00:00
Blitar_2023-11-27T00:00:00,Blitar,2023-11-27 00:00:00,1,Cerah Berawan,80,27.0,81.0,62,192,1.7,1011,2023-11-27
Blitar_2023-11-27T06:00:00,Blitar,2023-11-27 06:00:00,60,Hujan Ringan,60,33.0,91.0,62,192,2.6,1010,2023-11-27 06:00:00
Blitar_2023-11-27T12:00:00,Blitar,2023-11-27 12:00:00,0,,80,26.0,79.0,54,178,8.5,1009,2023-11-27 12:00:00
Blitar_2023-11-27T18:00:00,Blitar,2023-11-27 18:00:00,3,Berawan,85,24.0,75.0,54,178,11.3,1008,2023-11-27 18:00:00
Blora_2023-11-27T00:00:00,Blora,2023-11-27 00:00:00,1,Cerah Berawan,70,29.0,84.0,82,217,6.1,1010,2023-11-27
Blora_2023-11-27T06:00:00,Blora,2023-11-27 06:00:00,1,Cerah Berawan,50,35.0,95.0,91,217,6.8,1009,2023-11-27 06:00:00
Blora_2023-11-27T12:00:00,Blora,2023-11-27 12:00:00,61,Hujan Sedang,75,29.0,84.0,84,338,12.9,1008,2023-11-27 12:00:00
Blora_2023-11-27T18:00:00,Blora,2023-11-27 18:00:00,3,Berawan,80,27.0,81.0,84,338,17.5,1007,2023-11-27 18:00:00
Bogor_2023-11-27T00:00:00,Bogor,2023-11-27 00:00:00,3,Berawan,90,25.0,77.0,58,200,5.0,1011,2023-11-27
Bogor_2023-11-27T06:00:00,Bogor,2023-11-27 06:00:00,95,Hujan Petir,65,32.0,90.0,53,200,5.4,986,2023-11-27 06:00:00
Bogor_2023-11-27T12:00:00,Bogor,2023-11-27 12:00:00,60,Hujan Ringan,85,24.0,75.0,89,200,3.4,1009,2023-11-27 12:00:00
Bogor_2023-11-27T18:00:00,Bogor,2023-11-27 18:00:00,3,Berawan,95,22.0,72.0,81,200,3.3,1009,2023-11-27 18:00:00
Bojonegoro_2023-11-27T00:00:00,Bojonegoro,2023-11-27 00:00:00,1,Cerah Berawan,80,26.0,79.0,79,152,12.6,1010,2023-11-27
Bojonegoro_2023-11-27T06:00:00,Bojonegoro,2023-11-27 06:00:00,60,Hujan Ringan,65,33.0,91.0,84,152,6.4,1009,2023-11-27 06:00:00
Bojonegoro_2023-11-27T12:00:00,Bojonegoro,2023-11-27 12:00:00,1,Cerah Berawan,80,28.0,82.0,80,348,8.4,1008,2023-11-27 12:00:00
Bojonegoro_2023-11-27T18:00:00,Bojonegoro,2023-11-27 18:00:00,3,Berawan,90,24.0,75.0,80,348,13.1,1007,2023-11-27 18:00:00
Bondowoso_2023-11-27T00:00:00,Bondowoso,2023-11-27 00:00:00,0,,85,26.0,79.0,55,201,5.9,1011,2023-11-27
Bondowoso_2023-11-27T06:00:00,Bondowoso,2023-11-27 06:00:00,95,Hujan Petir,65,32.0,90.0,58,201,5.5,1010,2023-11-27 06:00:00
Bondowoso_2023-11-27T12:00:00,Bondowoso,2023-11-27 12:00:00,1,Cerah Berawan,85,27.0,81.0,59,219,2.4,1010,2023-11-27 12:00:00
Bondowoso_2023-11-27T18:00:00,Bondowoso,2023-11-27 18:00:00,0,,85,23.0,73.0,59,219,0.8,1009,2023-11-27 18:00:00
Bontang_2023-11-27T00:00:00,Bontang,2023-11-27 00:00:00,4,Berawan Tebal,95,25.0,77.0,38,280,4.7,1009,2023-11-27
Bontang_2023-11-27T06:00:00,Bontang,2023-11-27 06:00:00,3,Berawan,95,26.0,79.0,33,280,8.5,1009,2023-11-27 06:00:00
Bontang_2023-11-27T12:00:00,Bontang,2023-11-27 12:00:00,1,Cerah Berawan,95,25.0,77.0,34,280,4.3,1009,2023-11-27 12:00:00
Bontang_2023-11-27T18:00:00,Bontang,2023-11-27 18:00:00,3,Berawan,95,24.0,75.0,34,280,4.4,1007,2023-11-27 18:00:00
Boyolali_2023-11-27T00:00:00,Boyolali,2023-11-27 00:00:00,1,Cerah Berawan,75,28.0,82.0,83,208,8.4,1012,2023-11-27
Boyolali_2023-11-27T06:00:00,Boyolali,2023-11-27 06:00:00,1,Cerah Berawan,60,33.0,91.0,76,208,7.8,1011,2023-11-27 06:00:00
Boyolali_2023-11-27T12:00:00,Boyolali,2023-11-27 12:00:00,60,Hujan Ringan,80,28.0,82.0,65,195,5.5,1010,2023-11-27 12:00:00
Boyolali_2023-11-27T18:00:00,Boyolali,2023-11-27 18:00:00,3,Berawan,85,26.0,79.0,65,195,5.1,1009,2023-11-27 18:00:00
Brebes_2023-11-27T00:00:00,Brebes,2023-11-27 00:00:00,1,Cerah Berawan,70,29.0,84.0,73,202,14.2,1010,2023-11-27
Brebes_2023-11-27T06:00:00,Brebes,2023-11-27 06:00:00,1,Cerah Berawan,55,33.0,91.0,67,202,12.2,1009,2023-11-27 06:00:00
Brebes_2023-11-27T12:00:00,Brebes,2023-11-27 12:00:00,3,Berawan,75,29.0,84.0,69,38,7.9,1009,2023-11-27 12:00:00
Brebes_2023-11-27T18:00:00,Brebes,2023-11-27 18:00:00,3,Berawan,80,27.0,81.0,69,38,10.1,1008,2023-11-27 18:00:00
Bukittinggi_2023-11-27T00:00:00,Bukittinggi,2023-11-27 00:00:00,3,Berawan,100,19.0,66.0,41,239,2.8,1014,2023-11-27
Bukittinggi_2023-11-27T06:00:00,Bukittinggi,2023-11-27 06:00:00,3,Berawan,80,23.0,73.0,30,239,2.1,1011,2023-11-27 06:00:00
Bukittinggi_2023-11-27T12:00:00,Bukittinggi,2023-11-27 12:00:00,45,Berkabut,100,20.0,68.0,28,255,3.7,1011,2023-11-27 12:00:00
Bukittinggi_2023-11-27T18:00:00,Bukittinggi,2023-11-27 18:00:00,45,Berkabut,100,18.0,64.0,28,255,6.0,1009,2023-11-27 18:00:00
Bulukumba_2023-11-27T00:00:00,Bulukumba,2023-11-27 00:00:00,3,Berawan,80,27.0,81.0,59,174,3.9,1009,2023-11-27
Bulukumba_2023-11-27T06:00:00,Bulukumba,2023-11-27 06:00:00,60,Hujan Ringan,70,32.0,90.0,57,174,3.8,1009,2023-11-27 06:00:00
Bulukumba_2023-11-27T12:00:00,Bulukumba,2023-11-27 12:00:00,3,Berawan,80,28.0,82.0,57,184,7.8,1009,2023-11-27 12:00:00
Bulukumba_2023-11-27T18:00:00,Bulukumba,2023-11-27 18:00:00,3,Berawan,90,24.0,75.0,57,184,8.4,1008,2023-11-27 18:00:00
Buol_2023-11-27T00:00:00,Buol,2023-11-27 00:00:00,3,Berawan,90,26.0,79.0,7,216,5.3,1009,2023-11-27
Buol_2023-11-27T06:00:00,Buol,2023-11-27 06:00:00,3,Berawan,80,33.0,91.0,8,216,7.6,1009,2023-11-27 06:00:00
Buol_2023-11-27T12:00:00,Buol,2023-11-27 12:00:00,1,Cerah Berawan,95,24.0,75.0,7,346,6.1,1009,2023-11-27 12:00:00
Buol_2023-11-27T18:00:00,Buol,2023-11-27 18:00:00,60,Hujan Ringan,95,23.0,73.0,7,346,7.8,1008,2023-11-27 18:00:00
Ciamis_2023-11-27T00:00:00,Ciamis,2023-11-27 00:00:00,3,Berawan,85,25.0,77.0,74,167,1.9,1012,2023-11-27
Ciamis_2023-11-27T06:00:00,Ciamis,2023-11-27 06:00:00,3,Berawan,65,31.0,88.0,64,167,1.9,1011,2023-11-27 06:00:00
Ciamis_2023-11-27T12:00:00,Ciamis,2023-11-27 12:00:00,60,Hujan Ringan,85,27.0,81.0,62,117,5.2,1010,2023-11-27 12:00:00
Ciamis_2023-11-27T18:00:00,Ciamis,2023-11-27 18:00:00,3,Berawan,95,24.0,75.0,62,117,6.1,1009,2023-11-27 18:00:00
Cianjur_2023-11-27T00:00:00,Cianjur,2023-11-27 00:00:00,3,Berawan,90,23.0,73.0,71,218,3.1,1012,2023-11-27
Cianjur_2023-11-27T06:00:00,Cianjur,2023-11-27 06:00:00,60,Hujan Ringan,75,29.0,84.0,73,218,3.5,1010,2023-11-27 06:00:00
Cianjur_2023-11-27T12:00:00,Cianjur,2023-11-27 12:00:00,3,Berawan,85,23.0,73.0,74,8,1.5,1010,2023-11-27 12:00:00
Cianjur_2023-11-27T18:00:00,Cianjur,2023-11-27 18:00:00,3,Berawan,95,19.0,66.0,74,8,1.1,1010,2023-11-27 18:00:00
Cilacap_2023-11-27T00:00:00,Cilacap,2023-11-27 00:00:00,1,Cerah Berawan,75,28.0,82.0,70,171,7.8,1011,2023-11-27
Cilacap_2023-11-27T06:00:00,Cilacap,2023-11-27 06:00:00,1,Cerah Berawan,60,33.0,91.0,65,171,3.7,1009,2023-11-27 06:00:00
Cilacap_2023-11-27T12:00:00,Cilacap,2023-11-27 12:00:00,3,Berawan,80,28.0,82.0,60,184,10.0,1009,2023-11-27 12:00:00
Cilacap_2023-11-27T18:00:00,Cilacap,2023-11-27 18:00:00,3,Berawan,85,26.0,79.0,60,184,12.0,1008,2023-11-27 18:00:00
Cimahi_2023-11-27T00:00:00,Cimahi,2023-11-27 00:00:00,3,Berawan,90,21.0,70.0,77,352,3.2,1012,2023-11-27
Cimahi_2023-11-27T06:00:00,Cimahi,2023-11-27 06:00:00,60,Hujan Ringan,65,31.0,88.0,81,352,2.4,1011,2023-11-27 06:00:00
Cimahi_2023-11-27T12:00:00,Cimahi,2023-11-27 12:00:00,3,Berawan,85,22.0,72.0,77,356,4.2,1010,2023-11-27 12:00:00
Cimahi_2023-11-27T18:00:00,Cimahi,2023-11-27 18:00:00,3,Berawan,95,21.0,70.0,77,356,4.2,1010,2023-11-27 18:00:00
Cirebon_2023-11-27T00:00:00,Cirebon,2023-11-27 00:00:00,3,Berawan,85,27.0,81.0,119,58,8.7,1010,2023-11-27
Cirebon_2023-11-27T06:00:00,Cirebon,2023-11-27 06:00:00,60,Hujan Ringan,65,33.0,91.0,117,58,8.2,1009,2023-11-27 06:00:00
Cirebon_2023-11-27T12:00:00,Cirebon,2023-11-27 12:00:00,60,Hujan Ringan,85,26.0,79.0,99,58,9.0,1009,2023-11-27 12:00:00
Cirebon_2023-11-27T18:00:00,Cirebon,2023-11-27 18:00:00,60,Hujan Ringan,95,25.0,77.0,100,58,11.7,1008,2023-11-27 18:00:00
Demak_2023-11-27T00:00:00,Demak,2023-11-27 00:00:00,1,Cerah Berawan,70,29.0,84.0,99,126,7.1,1010,2023-11-27
Demak_2023-11-27T06:00:00,Demak,2023-11-27 06:00:00,1,Cerah Berawan,50,35.0,95.0,86,126,6.2,1009,2023-11-27 06:00:00
Demak_2023-11-27T12:00:00,Demak,2023-11-27 12:00:00,60,Hujan Ringan,75,29.0,84.0,89,345,12.5,1009,2023-11-27 12:00:00
Demak_2023-11-27T18:00:00,Demak,2023-11-27 18:00:00,3,Berawan,80,27.0,81.0,89,345,15.2,1008,2023-11-27 18:00:00
Denpasar_2023-11-27T00:00:00,Denpasar,2023-11-27 00:00:00,1,Cerah Berawan,80,27.0,81.0,162,168,9.6,1009,2023-11-27
Denpasar_2023-11-27T06:00:00,Denpasar,2023-11-27 06:00:00,1,Cerah Berawan,65,34.0,93.0,84,168,5.5,1008,2023-11-27 06:00:00
Denpasar_2023-11-27T12:00:00,Denpasar,2023-11-27 12:00:00,1,Cerah Berawan,80,28.0,82.0,85,168,5.5,1008,2023-11-27 12:00:00
