kota,jamCuaca,kodeCuaca,humidity,tempC,tempF,iqa,wind_dir_deg,wind_spd_km_h,pressure_mbar
Bitung,2023-11-24 06:00:00,60,95,26.0,79.0,36,167,6.6,1009
Bitung,2023-11-24 12:00:00,3,95,24.0,75.0,27,74,11.6,1008
Bitung,2023-11-24 18:00:00,3,95,24.0,75.0,10,12,7.7,1008
Blitar,2023-11-24 00:00:00,0,85,27.0,81.0,54,169,6.2,1009
Blitar,2023-11-24 06:00:00,0,50,33.0,91.0,60,169,3.1,1009
Blitar,2023-11-24 12:00:00,3,90,26.0,79.0,43,175,14.7,1008
Blitar,2023-11-24 18:00:00,45,90,24.0,75.0,47,180,11.3,1007
Blora,2023-11-24 00:00:00,3,75,28.0,82.0,73,6,2.0,1008
Blora,2023-11-24 06:00:00,4,60,35.0,95.0,79,6,5.6,1008
Blora,2023-11-24 12:00:00,3,70,29.0,84.0,80,11,6.4,1008
Blora,2023-11-24 18:00:00,4,80,26.0,79.0,71,152,6.0,1007
Bogor,2023-11-24 00:00:00,3,85,24.0,75.0,45,179,2.4,1009
Bogor,2023-11-24 06:00:00,60,80,32.0,90.0,91,179,3.6,1008
Bogor,2023-11-24 12:00:00,60,95,25.0,77.0,93,179,4.5,1009
Bogor,2023-11-24 18:00:00,3,95,23.0,73.0,126,179,5.3,985
Bojonegoro,2023-11-24 00:00:00,1,75,28.0,82.0,69,156,7.4,1008
Bojonegoro,2023-11-24 06:00:00,60,55,36.0,97.0,78,156,5.7,1008
Bojonegoro,2023-11-24 12:00:00,3,85,28.0,82.0,75,22,7.8,1007
Bojonegoro,2023-11-24 18:00:00,3,85,24.0,75.0,67,15,7.3,1007
Bondowoso,2023-11-24 00:00:00,0,75,28.0,82.0,53,210,5.4,1009
Bondowoso,2023-11-24 06:00:00,1,65,34.0,93.0,57,210,3.5,1009
Bondowoso,2023-11-24 12:00:00,60,95,25.0,77.0,44,209,3.5,1009
Bondowoso,2023-11-24 18:00:00,0,90,23.0,73.0,49,209,5.1,1009
Bontang,2023-11-24 00:00:00,60,95,25.0,77.0,36,75,11.3,1007
Bontang,2023-11-24 06:00:00,1,85,28.0,82.0,33,75,5.7,1008
Bontang,2023-11-24 12:00:00,1,85,27.0,81.0,33,21,5.9,1008
Bontang,2023-11-24 18:00:00,3,95,25.0,77.0,38,25,7.9,1007
Boyolali,2023-11-24 00:00:00,3,75,27.0,81.0,66,207,5.4,1010
Boyolali,2023-11-24 06:00:00,60,65,34.0,93.0,71,207,5.5,1009
Boyolali,2023-11-24 12:00:00,60,70,29.0,84.0,55,211,8.9,1009
Boyolali,2023-11-24 18:00:00,3,80,26.0,79.0,71,218,11.7,1008
Brebes,2023-11-24 00:00:00,3,75,28.0,82.0,70,196,11.6,1008
Brebes,2023-11-24 06:00:00,3,55,35.0,95.0,64,196,12.3,1007
Brebes,2023-11-24 12:00:00,3,70,29.0,84.0,60,170,4.9,1007
Brebes,2023-11-24 18:00:00,3,80,26.0,79.0,67,176,5.5,1006
Bukittinggi,2023-11-24 00:00:00,3,100,19.0,66.0,45,246,1.5,1012
Bukittinggi,2023-11-24 06:00:00,3,80,30.0,86.0,53,246,1.8,1011
Bukittinggi,2023-11-24 12:00:00,3,100,20.0,68.0,55,219,2.9,1012
Bukittinggi,2023-11-24 18:00:00,3,100,17.0,63.0,44,251,1.6,1010
Bulukumba,2023-11-24 00:00:00,3,80,27.0,81.0,37,85,7.6,1007
Bulukumba,2023-11-24 06:00:00,60,70,32.0,90.0,48,85,3.7,1008
Bulukumba,2023-11-24 12:00:00,3,75,28.0,82.0,46,109,13.4,1008
Bulukumba,2023-11-24 18:00:00,3,90,25.0,77.0,41,113,5.3,1007
Buol,2023-11-24 00:00:00,95,95,26.0,79.0,28,197,5.0,1008
Buol,2023-11-24 06:00:00,95,85,28.0,82.0,34,197,6.9,1008
Buol,2023-11-24 12:00:00,3,95,24.0,75.0,31,59,8.2,1008
Buol,2023-11-24 18:00:00,3,95,23.0,73.0,22,47,7.6,1008
Ciamis,2023-11-24 00:00:00,4,85,25.0,77.0,70,132,3.8,1010
Ciamis,2023-11-24 06:00:00,60,65,33.0,91.0,55,132,1.5,1009
Ciamis,2023-11-24 12:00:00,3,95,26.0,79.0,54,146,9.6,1010
Ciamis,2023-11-24 18:00:00,3,95,25.0,77.0,57,146,7.8,1008
Cianjur,2023-11-24 00:00:00,3,90,20.0,68.0,97,23,1.8,1010
Cianjur,2023-11-24 06:00:00,61,80,29.0,84.0,90,23,2.5,1009
Cianjur,2023-11-24 12:00:00,60,95,24.0,75.0,87,320,3.5,1009
Cianjur,2023-11-24 18:00:00,3,95,20.0,68.0,91,221,2.1,1008
Cilacap,2023-11-24 00:00:00,60,80,26.0,79.0,53,131,13.6,1009
Cilacap,2023-11-24 06:00:00,4,70,31.0,88.0,47,131,12.6,1008
Cilacap,2023-11-24 12:00:00,60,70,27.0,81.0,54,144,15.9,1009
Cilacap,2023-11-24 18:00:00,4,80,25.0,77.0,56,146,13.0,1007
Cimahi,2023-11-24 00:00:00,3,90,22.0,72.0,94,15,1.7,1010
Cimahi,2023-11-24 06:00:00,95,80,30.0,86.0,86,15,4.9,1009
Cimahi,2023-11-24 12:00:00,3,95,22.0,72.0,83,0,7.1,1009
Cimahi,2023-11-24 18:00:00,3,95,20.0,68.0,87,1,6.7,1007
Cirebon,2023-11-24 00:00:00,3,80,26.0,79.0,154,84,4.4,1008
Cirebon,2023-11-24 06:00:00,61,60,35.0,95.0,159,84,11.3,1007
Cirebon,2023-11-24 12:00:00,3,95,27.0,81.0,155,84,11.9,1007
Cirebon,2023-11-24 18:00:00,60,95,25.0,77.0,156,84,15.6,1006
Demak,2023-11-24 00:00:00,3,75,28.0,82.0,86,339,2.3,1008
Demak,2023-11-24 06:00:00,3,55,35.0,95.0,85,339,7.2,1008
Demak,2023-11-24 12:00:00,61,70,29.0,84.0,85,334,6.3,1007
Demak,2023-11-24 18:00:00,60,80,26.0,79.0,83,304,9.3,1006
Denpasar,2023-11-24 00:00:00,1,85,28.0,82.0,73,142,3.7,1008
Denpasar,2023-11-24 06:00:00,1,70,34.0,93.0,102,142,1.8,1007
Denpasar,2023-11-24 12:00:00,1,75,29.0,84.0,72,142,7.4,1008
Denpasar,2023-11-24 18:00:00,1,90,26.0,79.0,65,142,9.6,1007
Dompu,2023-11-24 00:00:00,1,80,27.0,81.0,59,192,3.3,1008
Dompu,2023-11-24 06:00:00,60,50,34.0,93.0,59,192,1.4,1009
Dompu,2023-11-24 12:00:00,3,75,26.0,79.0,59,220,6.5,1007
Dompu,2023-11-24 18:00:00,1,95,24.0,75.0,66,198,3.1,1008
Donggala,2023-11-24 00:00:00,60,85,27.0,81.0,26,291,6.8,1008
Donggala,2023-11-24 06:00:00,1,90,31.0,88.0,20,291,8.1,1008
Donggala,2023-11-24 12:00:00,1,90,27.0,81.0,25,280,12.0,1008
Donggala,2023-11-24 18:00:00,1,90,25.0,77.0,21,277,3.6,1007
Dumai,2023-11-24 00:00:00,1,100,24.0,75.0,59,324,4.9,1009
Dumai,2023-11-24 06:00:00,1,60,32.0,90.0,60,324,3.0,1009
Dumai,2023-11-24 12:00:00,60,90,26.0,79.0,56,324,7.2,1012
Dumai,2023-11-24 18:00:00,3,95,25.0,77.0,58,324,3.7,1008
Enrekang,2023-11-24 00:00:00,3,85,23.0,73.0,36,180,5.1,1009
Enrekang,2023-11-24 06:00:00,61,75,28.0,82.0,42,180,4.4,1009
Enrekang,2023-11-24 12:00:00,3,80,24.0,75.0,40,206,4.7,1008
Enrekang,2023-11-24 18:00:00,3,95,21.0,70.0,36,211,1.1,1008
Garut,2023-11-24 00:00:00,3,90,20.0,68.0,69,112,4.2,1012
Garut,2023-11-24 06:00:00,60,70,32.0,90.0,58,112,4.2,1011
Garut,2023-11-24 12:00:00,3,95,19.0,66.0,54,120,7.8,1010
Garut,2023-11-24 18:00:00,3,95,18.0,64.0,58,120,7.2,1009
Gianyar,2023-11-24 00:00:00,1,85,28.0,82.0,37,151,2.3,1009
Gianyar,2023-11-24 06:00:00,1,70,33.0,91.0,51,151,3.6,1009
Gianyar,2023-11-24 12:00:00,1,75,28.0,82.0,43,161,12.6,1008
Gianyar,2023-11-24 18:00:00,1,90,26.0,79.0,46,168,6.8,1008
Gresik,2023-11-24 00:00:00,0,75,28.0,82.0,68,40,8.2,1008
Gresik,2023-11-24 06:00:00,0,40,35.0,95.0,82,40,1.8,1008
Gresik,2023-11-24 12:00:00,1,80,30.0,86.0,92,39,9.1,1007
Gresik,2023-11-24 18:00:00,1,90,26.0,79.0,60,38,15.5,1005
Indramayu,2023-11-24 00:00:00,3,80,26.0,79.0,73,28,3.7,1008
Indramayu,2023-11-24 06:00:00,60,60,36.0,97.0,67,28,10.9,1007
Indramayu,2023-11-24 12:00:00,3,95,26.0,79.0,66,39,12.6,1008
Indramayu,2023-11-24 18:00:00,60,95,25.0,77.0,64,60,19.1,1006
Jambi,2023-11-24 00:00:00,3,100,24.0,75.0,115,36,2.0,1009
Jambi,2023-11-24 06:00:00,95,60,32.0,90.0,105,36,4.4,1008
Jambi,2023-11-24 12:00:00,60,100,25.0,77.0,52,36,5.1,1009
Jambi,2023-11-24 18:00:00,60,100,23.0,73.0,77,36,5.3,1007
Jayapura,2023-11-24 00:00:00,3,70,27.0,81.0,47,68,9.2,1008
Jayapura,2023-11-24 06:00:00,60,70,31.0,88.0,50,68,8.3,1010
Jayapura,2023-11-24 12:00:00,3,85,26.0,79.0,52,68,11.3,1006
Jayapura,2023-11-24 18:00:00,4,95,23.0,73.0,53,68,11.1,1008
Jember,2023-11-24 00:00:00,0,80,24.0,75.0,53,203,0.8,1009
Jember,2023-11-24 06:00:00,60,60,33.0,91.0,60,203,0.8,1009
Jember,2023-11-24 12:00:00,60,90,23.0,73.0,45,197,6.4,1008
Jember,2023-11-24 18:00:00,1,95,22.0,72.0,46,213,2.3,1008
Jeneponto,2023-11-24 00:00:00,3,80,27.0,81.0,47,119,12.5,1007
Jeneponto,2023-11-24 06:00:00,61,70,32.0,90.0,55,119,6.7,1008
Jeneponto,2023-11-24 12:00:00,3,75,28.0,82.0,56,125,17.2,1008
Jeneponto,2023-11-24 18:00:00,3,90,25.0,77.0,50,134,10.2,1007
Jepara,2023-11-24 00:00:00,3,75,28.0,82.0,77,350,3.9,1008
Jepara,2023-11-24 06:00:00,60,55,35.0,95.0,84,350,6.9,1008
Jepara,2023-11-24 12:00:00,60,70,29.0,84.0,88,359,6.1,1008
Jepara,2023-11-24 18:00:00,4,80,26.0,79.0,71,360,10.5,1006
Jombang,2023-11-24 00:00:00,0,75,28.0,82.0,69,202,7.6,1008
Jombang,2023-11-24 06:00:00,1,55,33.0,91.0,75,202,9.1,1008
Jombang,2023-11-24 12:00:00,1,90,30.0,86.0,77,201,1.9,1007
Jombang,2023-11-24 18:00:00,3,95,25.0,77.0,72,177,8.5,1006
Kaimana,2023-11-24 00:00:00,60,85,27.0,81.0,19,170,7.3,1007
Kaimana,2023-11-24 06:00:00,60,70,31.0,88.0,31,170,8.0,1009
Kaimana,2023-11-24 12:00:00,3,85,27.0,81.0,33,17,8.9,1008
Kaimana,2023-11-24 18:00:00,3,95,24.0,75.0,48,17,2.2,1008
Karanganyar,2023-11-24 00:00:00,3,75,27.0,81.0,63,207,1.1,1009
Karanganyar,2023-11-24 06:00:00,60,65,33.0,91.0,70,207,6.3,1008
Karanganyar,2023-11-24 12:00:00,60,70,29.0,84.0,52,221,7.1,1008
Karanganyar,2023-11-24 18:00:00,3,80,26.0,79.0,66,226,14.6,1007
Karawang,2023-11-24 00:00:00,3,85,25.0,77.0,89,319,5.8,1010
Karawang,2023-11-24 06:00:00,60,65,35.0,95.0,89,319,5.8,1010
Karawang,2023-11-24 12:00:00,60,95,25.0,77.0,89,319,5.8,1010
Karawang,2023-11-24 18:00:00,3,95,24.0,75.0,89,319,5.8,1010
Kebumen,2023-11-24 00:00:00,60,80,26.0,79.0,61,146,8.9,1009
Kebumen,2023-11-24 06:00:00,60,70,31.0,88.0,59,146,5.6,1009
Kebumen,2023-11-24 12:00:00,60,70,27.0,81.0,54,159,14.2,1009
Kebumen,2023-11-24 18:00:00,4,80,25.0,77.0,63,161,10.3,1008
Kediri,2023-11-24 00:00:00,1,75,30.0,86.0,60,177,14.8,1009
Kediri,2023-11-24 06:00:00,60,50,36.0,97.0,60,177,11.1,1008
Kediri,2023-11-24 12:00:00,1,80,28.0,82.0,45,173,14.5,1007
Kediri,2023-11-24 18:00:00,3,95,25.0,77.0,61,180,9.1,1007
Kendal,2023-11-24 00:00:00,3,75,28.0,82.0,79,322,1.5,1008
Kendal,2023-11-24 06:00:00,3,55,35.0,95.0,81,322,5.9,1008
Kendal,2023-11-24 12:00:00,61,70,29.0,84.0,83,353,9.3,1008
Kendal,2023-11-24 18:00:00,60,80,26.0,79.0,89,142,6.2,1006
Kendari,2023-11-24 00:00:00,3,85,28.0,82.0,31,64,4.0,1007
Kendari,2023-11-24 06:00:00,61,65,33.0,91.0,33,64,2.5,1009
Kendari,2023-11-24 12:00:00,3,80,27.0,81.0,31,60,12.0,1007
Kendari,2023-11-24 18:00:00,3,95,25.0,77.0,37,64,7.3,1007
Kepahiang,2023-11-24 00:00:00,60,100,21.0,70.0,47,227,2.1,1011
Kepahiang,2023-11-24 06:00:00,60,70,30.0,86.0,49,227,1.7,1010
Kepahiang,2023-11-24 12:00:00,60,100,20.0,68.0,44,237,5.4,1010
Kepahiang,2023-11-24 18:00:00,60,100,19.0,66.0,44,232,4.9,1009
Ketapang,2023-11-24 00:00:00,4,90,25.0,77.0,25,158,9.4,1008
Ketapang,2023-11-24 06:00:00,60,60,32.0,90.0,32,158,14.1,1007
Ketapang,2023-11-24 12:00:00,60,95,25.0,77.0,25,332,9.0,1008
Ketapang,2023-11-24 18:00:00,4,100,24.0,75.0,29,300,14.2,1007
Klungkung,2023-11-24 00:00:00,1,85,28.0,82.0,37,156,1.2,1009
Klungkung,2023-11-24 06:00:00,1,70,33.0,91.0,51,156,3.1,1009
Klungkung,2023-11-24 12:00:00,1,75,28.0,82.0,43,161,12.1,1008
Klungkung,2023-11-24 18:00:00,1,90,26.0,79.0,45,167,6.8,1008
Kolaka,2023-11-24 00:00:00,3,85,28.0,82.0,34,48,6.3,1007
Kolaka,2023-11-24 06:00:00,61,65,33.0,91.0,40,48,3.8,1009
Kolaka,2023-11-24 12:00:00,3,80,27.0,81.0,36,243,5.6,1007
Kolaka,2023-11-24 18:00:00,3,95,25.0,77.0,40,263,2.8,1008
Kudus,2023-11-24 00:00:00,3,75,27.0,81.0,84,145,1.7,1008
Kudus,2023-11-24 06:00:00,4,60,35.0,95.0,85,145,6.4,1008
Kudus,2023-11-24 12:00:00,61,70,28.0,82.0,84,350,9.3,1007
Kudus,2023-11-24 18:00:00,4,80,26.0,79.0,75,129,2.6,1007
Kuningan,2023-11-24 00:00:00,3,90,24.0,75.0,70,201,7.4,1010
Kuningan,2023-11-24 06:00:00,95,70,32.0,90.0,60,201,9.1,1009
Kuningan,2023-11-24 12:00:00,3,95,23.0,73.0,56,200,10.1,1009
Kuningan,2023-11-24 18:00:00,3,95,23.0,73.0,64,173,7.2,1007
Lahat,2023-11-24 00:00:00,60,85,27.0,81.0,72,86,1.4,1010
Lahat,2023-11-24 06:00:00,3,70,29.0,84.0,72,86,2.6,1009
Lahat,2023-11-24 12:00:00,3,80,28.0,82.0,73,356,6.7,1009
Lahat,2023-11-24 18:00:00,3,95,24.0,75.0,70,250,2.0,1007
Lamongan,2023-11-24 00:00:00,1,75,29.0,84.0,68,27,4.1,1008
Lamongan,2023-11-24 06:00:00,0,55,35.0,95.0,82,27,6.3,1008
Lamongan,2023-11-24 12:00:00,1,80,30.0,86.0,95,34,10.0,1007
Lamongan,2023-11-24 18:00:00,3,85,25.0,77.0,62,30,8.8,1006
Langsa,2023-11-24 00:00:00,3,90,24.0,75.0,27,312,3.6,1010
Langsa,2023-11-24 06:00:00,60,70,31.0,88.0,26,312,1.8,1008
Langsa,2023-11-24 12:00:00,3,85,26.0,79.0,24,238,2.4,1012
Langsa,2023-11-24 18:00:00,60,95,24.0,75.0,32,238,0.8,1008
Lhokseumawe,2023-11-24 00:00:00,60,90,24.0,75.0,37,199,2.4,1010
Lhokseumawe,2023-11-24 06:00:00,95,70,31.0,88.0,35,199,0.7,1008
Lhokseumawe,2023-11-24 12:00:00,3,85,26.0,79.0,33,109,11.4,1011
Lhokseumawe,2023-11-24 18:00:00,1,95,24.0,75.0,38,102,1.8,1008
Madiun,2023-11-24 00:00:00,0,75,29.0,84.0,62,173,4.9,1008
Madiun,2023-11-24 06:00:00,0,40,36.0,97.0,64,173,6.6,1008
Madiun,2023-11-24 12:00:00,1,80,28.0,82.0,48,44,4.0,1007
Madiun,2023-11-24 18:00:00,1,95,25.0,77.0,69,340,10.7,1007
Magelang,2023-11-24 00:00:00,3,80,26.0,79.0,68,172,3.8,1010
Magelang,2023-11-24 06:00:00,61,70,30.0,86.0,70,172,2.4,1010
Magelang,2023-11-24 12:00:00,60,75,27.0,81.0,55,169,7.3,1010
Magelang,2023-11-24 18:00:00,4,85,25.0,77.0,74,173,6.6,1009
Magetan,2023-11-24 00:00:00,0,75,28.0,82.0,60,151,1.6,1009
Magetan,2023-11-24 06:00:00,0,45,36.0,97.0,64,151,3.4,1009
Magetan,2023-11-24 12:00:00,1,85,25.0,77.0,48,10,4.4,1008
Magetan,2023-11-24 18:00:00,1,95,24.0,75.0,66,22,5.8,1007
Majalengka,2023-11-24 00:00:00,3,90,25.0,77.0,70,106,4.3,1009
Majalengka,2023-11-24 06:00:00,61,70,34.0,93.0,62,106,7.3,1008
Majalengka,2023-11-24 12:00:00,3,95,23.0,73.0,57,183,3.2,1008
Majalengka,2023-11-24 18:00:00,3,95,23.0,73.0,64,94,4.8,1007
Majene,2023-11-24 00:00:00,60,85,26.0,79.0,31,283,6.3,1007
Majene,2023-11-24 06:00:00,3,70,30.0,86.0,42,283,6.4,1008
Majene,2023-11-24 12:00:00,3,80,28.0,82.0,43,261,8.1,1008
Majene,2023-11-24 18:00:00,60,90,22.0,72.0,38,263,7.5,1007
Malinau,2023-11-24 00:00:00,1,90,24.0,75.0,45,104,2.4,1009
Malinau,2023-11-24 06:00:00,60,65,31.0,88.0,36,104,3.1,1009
Malinau,2023-11-24 12:00:00,60,90,24.0,75.0,44,68,2.7,1008
Malinau,2023-11-24 18:00:00,60,90,23.0,73.0,44,78,3.2,1008
Mamasa,2023-11-24 00:00:00,60,95,19.0,66.0,29,51,3.1,1011
Mamasa,2023-11-24 06:00:00,61,90,19.0,66.0,36,51,2.5,1012
Mamasa,2023-11-24 12:00:00,60,95,19.0,66.0,38,63,2.1,1010
Mamasa,2023-11-24 18:00:00,60,95,18.0,64.0,29,165,1.5,1011
Mamuju,2023-11-24 00:00:00,60,85,26.0,79.0,12,345,4.6,1008
Mamuju,2023-11-24 06:00:00,60,80,28.0,82.0,12,345,6.5,1008
Mamuju,2023-11-24 12:00:00,63,85,26.0,79.0,11,345,7.5,1008
Mamuju,2023-11-24 18:00:00,63,95,22.0,72.0,11,345,6.8,1008
Manado,2023-11-24 00:00:00,60,95,24.0,75.0,31,92,1.8,1008
Manado,2023-11-24 06:00:00,95,95,26.0,79.0,36,92,11.1,1009
Manado,2023-11-24 12:00:00,1,95,24.0,75.0,26,40,3.7,1009
Manado,2023-11-24 18:00:00,3,95,22.0,72.0,12,38,5.5,1008
Manokwari,2023-11-24 00:00:00,60,85,27.0,81.0,57,126,2.4,1007
Manokwari,2023-11-24 06:00:00,60,70,31.0,88.0,57,126,4.6,1009
Manokwari,2023-11-24 12:00:00,3,85,27.0,81.0,57,126,17.6,1008
Manokwari,2023-11-24 18:00:00,3,95,24.0,75.0,57,126,10.1,1008
Maros,2023-11-24 00:00:00,60,80,27.0,81.0,82,263,9.3,1008
Maros,2023-11-24 06:00:00,60,70,32.0,90.0,64,263,5.5,1009
Maros,2023-11-24 12:00:00,60,75,28.0,82.0,73,290,11.1,1009
Maros,2023-11-24 18:00:00,3,90,25.0,77.0,72,304,9.3,1007
Mataram,2023-11-24 00:00:00,1,80,27.0,81.0,74,155,11.3,1008
Mataram,2023-11-24 06:00:00,60,55,33.0,91.0,71,155,8.9,1009
Mataram,2023-11-24 12:00:00,3,75,26.0,79.0,75,155,9.4,1008
Mataram,2023-11-24 18:00:00,1,95,24.0,75.0,74,155,13.6,1008
Medan,2023-11-24 00:00:00,60,90,23.0,73.0,108,315,9.6,1010
Medan,2023-11-24 06:00:00,60,70,31.0,88.0,64,315,11.3,1009
Medan,2023-11-24 12:00:00,63,90,27.0,81.0,132,277,5.5,1011
Medan,2023-11-24 18:00:00,60,95,23.0,73.0,123,277,8.1,1007
Metro,2023-11-24 00:00:00,1,95,25.0,77.0,94,80,1.2,1009
Metro,2023-11-24 06:00:00,60,65,32.0,90.0,106,80,6.2,1007
Metro,2023-11-24 12:00:00,60,90,26.0,79.0,98,162,7.2,1008
Metro,2023-11-24 18:00:00,60,100,24.0,75.0,92,165,5.6,1007
Mojokerto,2023-11-24 00:00:00,0,85,25.0,77.0,72,68,1.6,1008
Mojokerto,2023-11-24 06:00:00,1,55,34.0,93.0,81,68,6.9,1008
Mojokerto,2023-11-24 12:00:00,1,75,30.0,86.0,90,52,6.8,1007
Mojokerto,2023-11-24 18:00:00,1,90,26.0,79.0,72,250,4.6,1006
Nabire,2023-11-24 00:00:00,3,70,27.0,81.0,15,336,7.0,1007
Nabire,2023-11-24 06:00:00,4,70,31.0,88.0,20,336,2.2,1009
Nabire,2023-11-24 12:00:00,3,85,26.0,79.0,34,157,5.8,1008
Nabire,2023-11-24 18:00:00,3,95,23.0,73.0,37,157,0.6,1008
Ngabang,2023-11-24 00:00:00,3,90,25.0,77.0,29,266,3.0,1009
Ngabang,2023-11-24 06:00:00,60,60,33.0,91.0,30,266,1.1,1008
Ngabang,2023-11-24 12:00:00,60,95,23.0,73.0,30,37,3.6,1009
Ngabang,2023-11-24 18:00:00,45,100,24.0,75.0,28,292,4.1,1007
Nganjuk,2023-11-24 00:00:00,0,75,28.0,82.0,64,164,9.8,1009
Nganjuk,2023-11-24 06:00:00,60,55,34.0,93.0,63,164,7.6,1008
Nganjuk,2023-11-24 12:00:00,3,90,25.0,77.0,53,179,9.8,1007
Nganjuk,2023-11-24 18:00:00,1,95,25.0,77.0,68,181,9.5,1007
Pacitan,2023-11-24 00:00:00,1,85,26.0,79.0,49,147,13.0,1009
Pacitan,2023-11-24 06:00:00,60,55,32.0,90.0,54,147,9.0,1008
Pacitan,2023-11-24 12:00:00,3,90,26.0,79.0,56,159,19.2,1009
Pacitan,2023-11-24 18:00:00,3,90,25.0,77.0,55,161,14.8,1007
Padang,2023-11-24 00:00:00,3,80,24.0,75.0,119,219,4.4,1011
Padang,2023-11-24 06:00:00,3,80,31.0,88.0,108,219,5.8,1010
Padang,2023-11-24 12:00:00,4,90,25.0,77.0,105,219,7.9,1011
Padang,2023-11-24 18:00:00,3,85,23.0,73.0,99,219,4.5,1008
Pagar Alam,2023-11-24 00:00:00,3,90,26.0,79.0,50,38,2.2,1012
Pagar Alam,2023-11-24 06:00:00,60,75,29.0,84.0,52,38,4.1,1011
Pagar Alam,2023-11-24 12:00:00,3,85,28.0,82.0,52,216,4.1,1011
Pagar Alam,2023-11-24 18:00:00,3,100,24.0,75.0,51,203,3.6,1009
Palembang,2023-11-24 00:00:00,3,85,27.0,81.0,90,307,3.7,1008
Palembang,2023-11-24 06:00:00,60,70,31.0,88.0,117,307,5.5,1008
Palembang,2023-11-24 12:00:00,60,80,30.0,86.0,93,307,3.7,1009
Palembang,2023-11-24 18:00:00,3,95,26.0,79.0,99,307,13.0,1005
Palopo,2023-11-24 00:00:00,3,85,27.0,81.0,17,274,6.7,1008
Palopo,2023-11-24 06:00:00,60,75,32.0,90.0,35,274,5.5,1009
Palopo,2023-11-24 12:00:00,60,80,28.0,82.0,31,267,7.2,1007
Palopo,2023-11-24 18:00:00,3,95,25.0,77.0,29,109,4.9,1007
Pamekasan,2023-11-24 00:00:00,1,80,29.0,84.0,62,91,10.5,1008
Pamekasan,2023-11-24 06:00:00,1,55,35.0,95.0,61,91,1.6,1008
Pamekasan,2023-11-24 12:00:00,1,85,27.0,81.0,55,76,4.0,1008
Pamekasan,2023-11-24 18:00:00,1,90,25.0,77.0,50,87,18.3,1006
Pandeglang,2023-11-24 00:00:00,3,70,27.0,81.0,129,226,1.8,1009
Pandeglang,2023-11-24 06:00:00,3,60,33.0,91.0,146,226,2.9,1008
Pandeglang,2023-11-24 12:00:00,3,75,28.0,82.0,135,191,0.1,1008
Pandeglang,2023-11-24 18:00:00,3,95,24.0,75.0,106,202,4.1,1007
Pariaman,2023-11-24 00:00:00,3,85,24.0,75.0,38,220,4.6,1010
Pariaman,2023-11-24 06:00:00,3,80,31.0,88.0,43,220,4.2,1010
Pariaman,2023-11-24 12:00:00,4,90,26.0,79.0,50,285,8.4,1011
Pariaman,2023-11-24 18:00:00,3,90,23.0,73.0,36,280,6.2,1008
Pasuruan,2023-11-24 00:00:00,0,75,29.0,84.0,61,46,6.8,1008
Pasuruan,2023-11-24 06:00:00,1,55,38.0,100.0,68,46,6.2,1008
Pasuruan,2023-11-24 12:00:00,1,80,27.0,81.0,69,71,10.2,1008
Pasuruan,2023-11-24 18:00:00,1,90,25.0,77.0,63,96,12.8,1007
Pati,2023-11-24 00:00:00,3,75,27.0,81.0,78,70,1.9,1008
Pati,2023-11-24 06:00:00,4,60,35.0,95.0,82,70,4.0,1008
Pati,2023-11-24 12:00:00,60,70,29.0,84.0,83,32,6.6,1008
Pati,2023-11-24 18:00:00,4,80,26.0,79.0,71,55,6.5,1007
Payakumbuh,2023-11-24 00:00:00,3,95,21.0,70.0,45,232,3.0,1011
Payakumbuh,2023-11-24 06:00:00,3,80,30.0,86.0,53,232,0.8,1011
Payakumbuh,2023-11-24 12:00:00,3,100,21.0,70.0,56,242,3.0,1012
Payakumbuh,2023-11-24 18:00:00,60,95,18.0,64.0,43,334,3.8,1009
Pekalongan,2023-11-24 00:00:00,3,75,27.0,81.0,79,358,3.4,1008
Pekalongan,2023-11-24 06:00:00,63,65,32.0,90.0,78,358,6.6,1008
Pekalongan,2023-11-24 12:00:00,60,70,28.0,82.0,72,112,8.1,1008
Pekalongan,2023-11-24 18:00:00,3,80,26.0,79.0,79,19,3.9,1007
Pekanbaru,2023-11-24 00:00:00,45,100,24.0,75.0,25,342,3.7,1009
Pekanbaru,2023-11-24 06:00:00,3,60,32.0,90.0,47,342,3.3,1009
Pekanbaru,2023-11-24 12:00:00,95,85,26.0,79.0,42,342,7.4,1009
Pekanbaru,2023-11-24 18:00:00,3,100,24.0,75.0,34,342,9.3,1005
Pemalang,2023-11-24 00:00:00,3,75,28.0,82.0,78,10,6.6,1008
Pemalang,2023-11-24 06:00:00,3,55,35.0,95.0,73,10,8.7,1008
Pemalang,2023-11-24 12:00:00,3,70,29.0,84.0,65,161,6.6,1008
Pemalang,2023-11-24 18:00:00,3,80,26.0,79.0,70,156,3.6,1006
Pinrang,2023-11-24 00:00:00,3,85,26.0,79.0,37,242,3.5,1007
Pinrang,2023-11-24 06:00:00,60,75,31.0,88.0,43,242,3.0,1008
Pinrang,2023-11-24 12:00:00,3,80,27.0,81.0,43,247,10.3,1007
Pinrang,2023-11-24 18:00:00,3,95,24.0,75.0,39,251,4.7,1007
Ponorogo,2023-11-24 00:00:00,1,75,29.0,84.0,54,144,5.5,1009
Ponorogo,2023-11-24 06:00:00,0,45,39.0,102.0,57,144,5.7,1009
Ponorogo,2023-11-24 12:00:00,3,75,28.0,82.0,45,166,6.4,1008
